Date,symbol,ltp,high,low,open,close,ycp,trade,value,volume
2025-01-14,BRACBANK,49.3,49.6,49.1,49.2,49.3,49.0,389.0,45.837,927800.0
2025-01-15,BRACBANK,49.0,49.6,48.9,49.4,49.0,49.3,546.0,58.268,1185739.0
2025-01-16,BRACBANK,48.8,49.4,48.5,49.0,48.8,49.0,443.0,49.346,1011634.0
2025-01-17,BRACBANK,48.8,49.4,48.5,49.0,48.8,49.0,443.0,49.346,1011634.0
2025-01-18,BRACBANK,48.8,49.4,48.5,49.0,48.8,49.0,443.0,49.346,1011634.0
2025-01-19,BRACBANK,48.8,48.9,48.6,48.6,48.8,48.8,354.0,18.57,380956.0
2025-01-20,BRACBANK,49.0,49.3,48.8,48.8,49.0,48.8,424.0,71.961,1468059.0
2025-01-21,BRACBANK,49.4,50.0,49.0,49.0,49.4,49.0,484.0,71.875,1452018.0
2025-01-22,BRACBANK,50.1,50.3,49.2,49.6,50.1,49.4,1135.0,114.055,2291931.0
2025-01-23,BRACBANK,50.3,50.5,49.9,50.0,50.3,50.1,366.0,21.608,430630.0
2025-01-24,BRACBANK,50.3,50.5,49.9,50.0,50.3,50.1,366.0,21.608,430630.0
2025-01-25,BRACBANK,50.3,50.5,49.9,50.0,50.3,50.1,366.0,21.608,430630.0
2025-01-26,BRACBANK,49.8,50.4,49.6,50.2,49.8,50.3,375.0,21.431,430869.0
2025-01-27,BRACBANK,50.0,50.1,49.5,50.0,50.0,49.8,425.0,35.771,717004.0
2025-01-28,BRACBANK,50.6,50.7,49.7,49.7,50.6,50.0,1091.0,137.944,2737378.0
2025-01-29,BRACBANK,50.7,50.8,50.3,50.6,50.7,50.6,460.0,72.727,1438202.0
2025-01-30,BRACBANK,51.8,52.0,50.7,50.8,51.8,50.7,1129.0,126.596,2459399.0
2025-01-31,BRACBANK,51.8,52.0,50.7,50.8,51.8,50.7,1129.0,126.596,2459399.0
2025-02-01,BRACBANK,51.8,52.0,50.7,50.8,51.8,50.7,1129.0,126.596,2459399.0
2025-02-02,BRACBANK,51.5,52.2,51.2,52.0,51.5,51.8,962.0,80.563,1557244.0
2025-02-03,BRACBANK,51.5,52.1,51.4,51.5,51.5,51.5,710.0,56.034,1083555.0
2025-02-04,BRACBANK,50.7,51.7,50.3,51.7,50.7,51.5,957.0,59.182,1159702.0
2025-02-05,BRACBANK,51.1,51.4,50.7,51.0,51.1,50.7,593.0,38.532,754537.0
2025-02-06,BRACBANK,51.1,51.7,51.0,51.5,51.1,51.1,514.0,31.199,609187.0
2025-02-07,BRACBANK,51.1,51.7,51.0,51.5,51.1,51.1,514.0,31.199,609187.0
2025-02-08,BRACBANK,51.1,51.7,51.0,51.5,51.1,51.1,514.0,31.199,609187.0
2025-02-09,BRACBANK,51.1,51.3,50.9,51.2,51.1,51.1,449.0,41.69,816179.0
2025-02-10,BRACBANK,51.0,51.2,50.9,51.0,51.0,51.1,338.0,36.768,720186.0
2025-02-11,BRACBANK,51.5,51.7,50.7,50.7,51.5,51.0,584.0,44.2,859676.0
2025-02-12,BRACBANK,51.6,51.9,51.1,51.7,51.6,51.5,438.0,23.763,462013.0
2025-02-13,BRACBANK,51.9,52.3,51.3,51.3,51.9,51.6,874.0,69.149,1333002.0
2025-02-14,BRACBANK,51.9,52.3,51.3,51.3,51.9,51.6,874.0,69.149,1333002.0
2025-02-15,BRACBANK,51.9,52.3,51.3,51.3,51.9,51.6,874.0,69.149,1333002.0
2025-02-16,BRACBANK,53.1,53.2,51.9,52.4,53.1,51.9,1189.0,135.657,2572281.0
2025-02-17,BRACBANK,53.8,54.1,53.1,53.1,53.8,53.1,1014.0,112.257,2087116.0
2025-02-18,BRACBANK,53.2,54.1,53.0,53.7,53.2,53.8,816.0,69.639,1298824.0
2025-02-19,BRACBANK,52.6,53.8,52.1,53.8,52.6,53.2,582.0,50.011,948910.0
2025-02-20,BRACBANK,51.9,53.0,51.8,52.5,51.9,52.6,584.0,44.595,855491.0
2025-02-21,BRACBANK,51.9,53.0,51.8,52.5,51.9,52.6,584.0,44.595,855491.0
2025-02-22,BRACBANK,51.9,53.0,51.8,52.5,51.9,52.6,584.0,44.595,855491.0
2025-02-23,BRACBANK,52.6,52.8,51.8,52.0,52.6,51.9,496.0,48.247,923079.0
2025-02-24,BRACBANK,53.4,53.7,52.5,52.9,53.4,52.6,675.0,55.337,1040120.0
2025-02-25,BRACBANK,53.4,54.1,53.1,53.8,53.4,53.4,1080.0,107.24,1998371.0
2025-02-26,BRACBANK,52.4,53.9,52.3,53.9,52.4,53.4,782.0,80.538,1525490.0
2025-02-27,BRACBANK,52.3,52.7,52.2,52.2,52.3,52.4,427.0,40.988,782786.0
2025-02-28,BRACBANK,52.3,52.7,52.2,52.2,52.3,52.4,427.0,40.988,782786.0
2025-03-01,BRACBANK,52.3,52.7,52.2,52.2,52.3,52.4,427.0,40.988,782786.0
2025-03-02,BRACBANK,52.4,52.7,52.3,52.3,52.4,52.3,295.0,26.494,505032.0
2025-03-03,BRACBANK,52.6,52.7,52.4,52.4,52.6,52.4,301.0,29.853,568163.0
2025-03-04,BRACBANK,52.0,52.8,51.9,52.5,52.0,52.6,676.0,85.069,1628913.0
2025-03-05,BRACBANK,52.0,52.2,51.8,52.2,52.0,52.0,584.0,70.669,1359671.0
2025-03-06,BRACBANK,51.9,52.2,51.8,52.0,51.9,52.0,370.0,30.349,583795.0
2025-03-07,BRACBANK,51.9,52.2,51.8,52.0,51.9,52.0,370.0,30.349,583795.0
2025-03-08,BRACBANK,51.9,52.2,51.8,52.0,51.9,52.0,370.0,30.349,583795.0
2025-03-09,BRACBANK,51.9,52.0,51.6,52.0,51.9,51.9,304.0,26.726,515272.0
2025-03-10,BRACBANK,52.0,52.4,51.6,51.7,52.1,51.9,849.0,74.272,1430223.0
2025-03-11,BRACBANK,51.9,52.3,51.7,51.9,51.9,52.1,572.0,39.447,760145.0
2025-03-12,BRACBANK,52.1,52.5,51.9,51.9,52.1,51.9,300.0,28.853,553328.0
2025-03-13,BRACBANK,52.8,52.9,52.1,52.1,52.8,52.1,479.0,39.592,753454.0
2025-03-14,BRACBANK,52.8,52.9,52.1,52.1,52.8,52.1,479.0,39.592,753454.0
2025-03-15,BRACBANK,52.8,52.9,52.1,52.1,52.8,52.1,479.0,39.592,753454.0
2025-03-16,BRACBANK,52.2,52.7,52.0,52.7,52.2,52.8,321.0,23.79,454653.0
2025-03-17,BRACBANK,52.2,52.4,52.0,52.1,52.2,52.2,230.0,20.356,390068.0
2025-03-18,BRACBANK,52.0,52.3,51.8,52.1,52.0,52.2,329.0,43.46,835368.0
2025-03-19,BRACBANK,51.8,52.0,51.7,52.0,51.8,52.0,320.0,29.912,576260.0
2025-03-20,BRACBANK,51.5,52.0,51.3,51.7,51.5,51.8,346.0,24.278,470221.0
2025-03-21,BRACBANK,51.5,52.0,51.3,51.7,51.5,51.8,346.0,24.278,470221.0
2025-03-22,BRACBANK,51.5,52.0,51.3,51.7,51.5,51.8,346.0,24.278,470221.0
2025-03-23,BRACBANK,50.8,51.9,50.5,51.9,50.8,51.5,503.0,31.724,617755.0
2025-03-24,BRACBANK,50.7,51.7,50.4,51.4,50.7,50.8,317.0,16.053,316624.0
2025-03-25,BRACBANK,50.7,51.2,50.4,50.7,50.7,50.7,247.0,12.989,255997.0
2025-03-26,BRACBANK,50.7,51.2,50.4,50.7,50.7,50.7,247.0,12.989,255997.0
2025-03-27,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-03-28,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-03-29,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-03-30,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-03-31,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-01,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-02,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-03,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-04,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-05,BRACBANK,50.9,51.0,50.6,50.6,50.9,50.7,131.0,5.426,106729.0
2025-04-06,BRACBANK,50.8,50.8,50.3,50.3,50.6,50.9,346.0,19.677,389542.0
2025-04-07,BRACBANK,50.0,50.8,49.9,50.2,50.0,50.6,747.0,54.578,1084586.0
2025-04-08,BRACBANK,49.0,50.3,48.8,50.3,49.0,50.0,1040.0,38.521,781748.0
2025-04-09,BRACBANK,49.7,50.0,49.0,49.0,49.7,49.0,479.0,35.402,711944.0
2025-04-10,BRACBANK,50.1,50.2,49.7,49.9,50.1,49.7,335.0,14.086,281658.0
2025-04-11,BRACBANK,50.1,50.2,49.7,49.9,50.1,49.7,335.0,14.086,281658.0
2025-04-12,BRACBANK,50.1,50.2,49.7,49.9,50.1,49.7,335.0,14.086,281658.0
2025-04-13,BRACBANK,49.6,49.9,49.4,49.9,49.5,50.1,293.0,15.082,304204.0
2025-04-14,BRACBANK,49.6,49.9,49.4,49.9,49.5,50.1,293.0,15.082,304204.0
2025-04-15,BRACBANK,49.9,50.0,49.6,49.8,49.9,49.5,268.0,17.553,352485.0
2025-04-16,BRACBANK,49.8,50.0,49.7,49.9,49.8,49.9,276.0,24.065,482740.0
2025-04-17,BRACBANK,49.7,50.5,49.6,50.5,49.7,49.8,220.0,11.351,228428.0
2025-04-18,BRACBANK,49.7,50.5,49.6,50.5,49.7,49.8,220.0,11.351,228428.0
2025-04-19,BRACBANK,49.7,50.5,49.6,50.5,49.7,49.8,220.0,11.351,228428.0
2025-04-20,BRACBANK,49.7,50.3,49.4,50.2,49.7,49.7,330.0,14.28,287910.0
2025-04-21,BRACBANK,49.3,50.0,49.2,49.7,49.3,49.7,336.0,15.237,308102.0
2025-04-22,BRACBANK,49.6,50.0,49.4,49.6,49.6,49.3,510.0,45.064,908533.0
2025-04-23,BRACBANK,50.1,50.4,49.7,50.0,50.1,49.6,460.0,55.403,1106645.0
2025-04-24,BRACBANK,49.6,50.4,49.5,50.2,49.6,50.1,504.0,106.775,2143434.0
2025-04-25,BRACBANK,49.6,50.4,49.5,50.2,49.6,50.1,504.0,106.775,2143434.0
2025-04-26,BRACBANK,49.6,50.4,49.5,50.2,49.6,50.1,504.0,106.775,2143434.0
2025-04-27,BRACBANK,50.1,50.4,49.4,49.7,50.1,49.6,316.0,18.456,370545.0
2025-04-28,BRACBANK,49.5,50.2,49.3,50.1,49.5,50.1,375.0,57.861,1163370.0
2025-04-29,BRACBANK,49.1,50.8,47.5,50.8,49.1,49.5,905.0,263.766,5350919.0
2025-04-30,BRACBANK,49.6,50.2,48.1,48.7,49.6,49.1,533.0,52.845,1071813.0
2025-05-01,BRACBANK,49.6,50.2,48.1,48.7,49.6,49.1,533.0,52.845,1071813.0
2025-05-02,BRACBANK,49.6,50.2,48.1,48.7,49.6,49.1,533.0,52.845,1071813.0
2025-05-03,BRACBANK,49.6,50.2,48.1,48.7,49.6,49.1,533.0,52.845,1071813.0
2025-05-04,BRACBANK,50.0,50.1,49.6,49.6,50.0,49.6,362.0,23.276,466671.0
2025-05-05,BRACBANK,50.6,50.8,49.9,50.2,50.6,50.0,430.0,36.185,719408.0
2025-05-06,BRACBANK,51.8,52.0,50.5,50.6,51.8,50.6,1294.0,201.235,3916863.0
2025-05-07,BRACBANK,51.4,52.1,50.7,51.4,51.4,51.8,914.0,145.821,2827385.0
2025-05-08,BRACBANK,51.9,52.0,50.9,50.9,51.9,51.4,396.0,37.105,717889.0
2025-05-09,BRACBANK,51.9,52.0,50.9,50.9,51.9,51.4,396.0,37.105,717889.0
2025-05-10,BRACBANK,51.9,52.0,50.9,50.9,51.9,51.4,396.0,37.105,717889.0
2025-05-11,BRACBANK,51.9,52.0,50.9,50.9,51.9,51.4,396.0,37.105,717889.0
2025-05-12,BRACBANK,51.9,52.2,51.6,51.9,51.9,51.9,361.0,44.176,850250.0
2025-05-13,BRACBANK,52.0,52.3,51.7,52.0,52.0,51.9,515.0,113.195,2174025.0
2025-05-14,BRACBANK,52.0,52.2,51.8,52.0,52.0,52.0,407.0,100.529,1934000.0
2025-05-15,BRACBANK,52.0,52.0,51.7,51.7,52.0,52.0,316.0,60.989,1173752.0
2025-05-16,BRACBANK,52.0,52.0,51.7,51.7,52.0,52.0,316.0,60.989,1173752.0
2025-05-17,BRACBANK,52.3,52.3,51.9,52.0,52.3,52.0,433.0,132.201,2533025.0
2025-05-18,BRACBANK,52.4,52.5,52.1,52.2,52.4,52.3,287.0,36.474,697217.0
2025-05-19,BRACBANK,52.2,52.4,52.1,52.4,52.2,52.4,369.0,59.214,1134142.0
2025-05-20,BRACBANK,52.9,53.3,51.9,52.2,52.9,52.2,680.0,86.258,1641373.0
2025-05-21,BRACBANK,53.7,53.9,53.0,53.0,53.7,52.9,1025.0,187.342,3483944.0
2025-05-22,BRACBANK,52.8,53.9,52.3,53.8,52.8,53.7,735.0,46.587,880867.0
2025-05-23,BRACBANK,52.8,53.9,52.3,53.8,52.8,53.7,735.0,46.587,880867.0
2025-05-24,BRACBANK,51.9,52.8,51.7,52.8,51.9,52.8,936.0,89.944,1726223.0
2025-05-25,BRACBANK,0.0,0.0,0.0,0.0,51.9,51.9,0.0,0.0,0.0
2025-05-26,BRACBANK,46.8,47.3,45.3,46.8,46.8,51.9,1292.0,88.384,1891134.0
2025-05-27,BRACBANK,45.9,47.1,45.6,46.8,45.9,46.8,982.0,110.259,2378498.0
2025-05-28,BRACBANK,45.9,46.1,45.2,45.8,45.9,45.9,731.0,70.0,1532375.0
2025-05-29,BRACBANK,46.0,46.1,45.1,45.3,46.0,45.9,565.0,51.823,1128979.0
2025-05-30,BRACBANK,46.0,46.1,45.1,45.3,46.0,45.9,565.0,51.823,1128979.0
2025-05-31,BRACBANK,46.0,46.1,45.1,45.3,46.0,45.9,565.0,51.823,1128979.0
2025-06-01,BRACBANK,47.0,47.2,45.8,46.0,47.0,46.0,693.0,58.71,1257312.0
2025-06-02,BRACBANK,47.9,48.4,47.0,47.0,47.9,47.0,1392.0,310.681,6490113.0
2025-06-03,BRACBANK,48.3,48.5,47.2,47.2,48.3,47.9,850.0,181.155,3769169.0
2025-06-04,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-05,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-06,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-07,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-08,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-09,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-10,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-11,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-12,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-13,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-14,BRACBANK,49.0,49.2,48.2,48.2,49.0,48.3,1203.0,222.892,4558172.0
2025-06-15,BRACBANK,50.2,50.5,48.7,48.7,50.2,49.0,972.0,152.282,3051751.0
2025-06-16,BRACBANK,50.0,50.5,49.8,50.4,50.0,50.2,944.0,199.093,3980186.0
2025-06-17,BRACBANK,49.6,50.2,49.2,50.0,49.6,50.0,774.0,76.009,1533802.0
2025-06-18,BRACBANK,49.7,49.8,49.0,49.2,49.7,49.6,841.0,94.471,1913393.0
2025-06-19,BRACBANK,50.2,50.7,49.2,49.2,50.2,49.7,957.0,117.342,2338418.0
2025-06-20,BRACBANK,50.2,50.7,49.2,49.2,50.2,49.7,957.0,117.342,2338418.0
2025-06-21,BRACBANK,50.2,50.7,49.2,49.2,50.2,49.7,957.0,117.342,2338418.0
2025-06-22,BRACBANK,50.1,50.5,49.0,50.0,50.1,50.2,659.0,84.285,1701434.0
2025-06-23,BRACBANK,50.1,50.4,49.8,49.8,50.1,50.1,1008.0,83.042,1656386.0
2025-06-24,BRACBANK,49.6,50.4,49.5,50.2,49.6,50.1,706.0,70.005,1401865.0
2025-06-25,BRACBANK,49.9,50.1,49.6,49.6,49.9,49.6,704.0,168.831,3383877.0
2025-06-26,BRACBANK,51.1,51.4,49.9,49.9,51.1,49.9,1412.0,170.85,3366858.0
2025-06-27,BRACBANK,51.1,51.4,49.9,49.9,51.1,49.9,1412.0,170.85,3366858.0
2025-06-28,BRACBANK,51.1,51.4,49.9,49.9,51.1,49.9,1412.0,170.85,3366858.0
2025-06-29,BRACBANK,50.3,52.1,49.8,51.1,50.3,51.1,1812.0,370.396,7256920.0
2025-06-30,BRACBANK,50.7,51.3,49.9,50.6,50.7,50.3,1239.0,156.977,3103066.0
2025-07-01,BRACBANK,50.7,51.3,49.9,50.6,50.7,50.3,1239.0,156.977,3103066.0
2025-07-02,BRACBANK,51.2,51.3,50.4,50.5,51.2,50.7,1099.0,145.551,2853628.0
2025-07-03,BRACBANK,53.8,54.0,51.2,51.2,53.8,51.2,2012.0,248.807,4724490.0
2025-07-04,BRACBANK,53.8,54.0,51.2,51.2,53.8,51.2,2012.0,248.807,4724490.0
2025-07-05,BRACBANK,53.8,54.0,51.2,51.2,53.8,51.2,2012.0,248.807,4724490.0
2025-07-06,BRACBANK,53.8,54.0,51.2,51.2,53.8,51.2,2012.0,248.807,4724490.0
2025-07-07,BRACBANK,56.0,56.5,54.0,54.0,56.0,53.8,2325.0,377.774,6811571.0
2025-07-08,BRACBANK,56.0,56.4,55.2,56.0,56.0,56.0,1438.0,141.528,2536246.0
2025-07-09,BRACBANK,56.4,56.7,55.7,56.0,56.4,56.0,1208.0,194.34,3464698.0
2025-07-10,BRACBANK,58.7,59.3,56.4,56.4,58.7,56.4,1821.0,212.495,3652092.0
2025-07-11,BRACBANK,58.7,59.3,56.4,56.4,58.7,56.4,1821.0,212.495,3652092.0
2025-07-12,BRACBANK,58.7,59.3,56.4,56.4,58.7,56.4,1821.0,212.495,3652092.0
2025-07-13,BRACBANK,57.6,59.2,57.0,59.0,57.6,58.7,1166.0,93.882,1614158.0
2025-07-14,BRACBANK,57.4,58.1,56.8,57.6,57.4,57.6,1581.0,142.381,2481586.0
2025-07-15,BRACBANK,57.5,58.0,57.3,57.5,57.5,57.4,1154.0,106.079,1843311.0
2025-07-16,BRACBANK,59.9,60.2,56.2,57.0,59.9,57.5,1889.0,224.519,3797270.0
2025-07-17,BRACBANK,62.7,63.2,60.0,60.0,62.7,59.9,2982.0,461.783,7404959.0
2025-07-18,BRACBANK,62.7,63.2,60.0,60.0,62.7,59.9,2982.0,461.783,7404959.0
2025-07-19,BRACBANK,62.7,63.2,60.0,60.0,62.7,59.9,2982.0,461.783,7404959.0
2025-07-20,BRACBANK,63.8,64.6,61.6,63.0,63.8,62.7,1944.0,204.956,3254883.0
2025-07-21,BRACBANK,63.7,65.4,63.0,64.0,63.7,63.8,2046.0,246.258,3809547.0
2025-07-22,BRACBANK,63.1,63.7,61.9,63.7,63.1,63.7,1799.0,151.627,2413828.0
2025-07-23,BRACBANK,65.2,65.8,63.1,63.5,64.9,63.1,1940.0,336.417,5206349.0
2025-07-24,BRACBANK,68.8,71.3,65.0,65.0,68.8,64.9,2646.0,302.922,4471427.0
2025-07-25,BRACBANK,68.8,71.3,65.0,65.0,68.8,64.9,2646.0,302.922,4471427.0
2025-07-26,BRACBANK,68.8,71.3,65.0,65.0,68.8,64.9,2646.0,302.922,4471427.0
2025-07-27,BRACBANK,67.2,70.0,66.9,69.0,67.2,68.8,2138.0,192.311,2815428.0
2025-07-28,BRACBANK,69.0,70.0,66.6,67.2,69.0,67.2,2158.0,306.821,4444592.0
2025-07-29,BRACBANK,67.6,69.8,67.5,69.2,67.6,69.0,1950.0,240.019,3507841.0
2025-07-30,BRACBANK,69.8,70.2,67.0,67.7,69.8,67.6,2381.0,344.263,5004507.0
2025-07-31,BRACBANK,70.7,73.8,69.6,70.0,70.7,69.8,3089.0,404.386,5616460.0
2025-08-01,BRACBANK,70.7,73.8,69.6,70.0,70.7,69.8,3089.0,404.386,5616460.0
2025-08-02,BRACBANK,70.7,73.8,69.6,70.0,70.7,69.8,3089.0,404.386,5616460.0
2025-08-03,BRACBANK,69.9,71.8,69.0,70.0,69.9,70.7,2232.0,155.982,2226442.0
2025-08-04,BRACBANK,69.9,71.6,69.4,70.0,69.9,69.9,1720.0,169.535,2415230.0
2025-08-05,BRACBANK,69.9,71.6,69.4,70.0,69.9,69.9,1720.0,169.535,2415230.0
2025-08-06,BRACBANK,69.1,70.3,67.8,69.9,69.1,69.9,2113.0,331.193,4819563.0
2025-08-07,BRACBANK,68.2,69.8,67.9,69.8,68.2,69.1,1394.0,129.094,1889499.0
2025-08-08,BRACBANK,68.2,69.8,67.9,69.8,68.2,69.1,1394.0,129.094,1889499.0
2025-08-09,BRACBANK,68.2,69.8,67.9,69.8,68.2,69.1,1394.0,129.094,1889499.0
2025-08-10,BRACBANK,67.0,68.5,66.7,68.5,67.0,68.2,1301.0,95.208,1416863.0
2025-08-11,BRACBANK,68.3,69.0,66.5,67.9,68.3,67.0,1032.0,78.346,1154669.0
2025-08-12,BRACBANK,68.8,71.2,68.0,68.8,68.8,68.3,1718.0,167.611,2405476.0
2025-08-13,BRACBANK,68.5,70.1,68.0,69.0,68.5,68.8,1232.0,199.61,2890401.0
2025-08-14,BRACBANK,68.7,69.6,68.2,69.6,68.7,68.5,817.0,96.361,1400602.0
2025-08-15,BRACBANK,68.7,69.6,68.2,69.6,68.7,68.5,817.0,96.361,1400602.0
2025-08-16,BRACBANK,68.7,69.6,68.2,69.6,68.7,68.5,817.0,96.361,1400602.0
2025-08-17,BRACBANK,69.0,69.8,67.8,69.0,69.0,68.7,838.0,65.232,945303.0
2025-08-18,BRACBANK,68.0,69.7,67.9,69.4,68.0,69.0,1136.0,70.482,1031053.0
2025-08-19,BRACBANK,66.6,68.4,65.1,68.0,66.6,68.0,1753.0,116.8,1738925.0
2025-08-20,BRACBANK,67.9,68.5,66.3,66.6,67.9,66.6,1378.0,92.321,1371807.0
2025-08-21,BRACBANK,67.5,68.0,67.0,68.0,67.5,67.9,783.0,53.628,794226.0
2025-08-22,BRACBANK,67.5,68.0,67.0,68.0,67.5,67.9,783.0,53.628,794226.0
2025-08-23,BRACBANK,67.5,68.0,67.0,68.0,67.5,67.9,783.0,53.628,794226.0
2025-08-24,BRACBANK,67.1,67.8,66.8,67.3,67.1,67.5,895.0,89.647,1336270.0
2025-08-25,BRACBANK,68.8,69.4,67.1,67.4,68.8,67.1,1024.0,115.178,1689595.0
2025-08-26,BRACBANK,68.9,69.5,68.6,69.0,68.9,68.8,966.0,99.576,1442637.0
2025-08-27,BRACBANK,69.1,69.3,68.4,68.6,69.1,68.9,821.0,68.528,993290.0
2025-08-28,BRACBANK,71.4,72.1,69.0,69.0,71.4,69.1,2146.0,191.418,2704979.0
2025-08-29,BRACBANK,71.4,72.1,69.0,69.0,71.4,69.1,2146.0,191.418,2704979.0
2025-08-30,BRACBANK,71.4,72.1,69.0,69.0,71.4,69.1,2146.0,191.418,2704979.0
2025-08-31,BRACBANK,76.5,77.7,71.5,71.5,76.5,71.4,3693.0,278.444,3714503.0
2025-09-01,BRACBANK,78.1,79.4,76.7,78.1,78.1,76.5,1992.0,148.665,1897562.0
2025-09-02,BRACBANK,77.2,78.7,76.1,78.1,77.2,78.1,2102.0,192.567,2494882.0
2025-09-03,BRACBANK,75.8,77.8,75.0,77.2,75.8,77.2,1978.0,165.698,2183952.0
2025-09-04,BRACBANK,73.8,76.0,73.5,76.0,73.8,75.8,2470.0,271.851,3656211.0
2025-09-05,BRACBANK,73.8,76.0,73.5,76.0,73.8,75.8,2470.0,271.851,3656211.0
2025-09-06,BRACBANK,73.8,76.0,73.5,76.0,73.8,75.8,2470.0,271.851,3656211.0
2025-09-07,BRACBANK,75.1,75.5,73.8,73.8,75.1,73.8,1230.0,129.721,1731522.0
2025-09-08,BRACBANK,74.7,75.7,74.3,75.7,74.7,75.1,934.0,91.074,1217045.0
2025-09-09,BRACBANK,73.0,74.9,72.7,74.0,73.0,74.7,1355.0,127.653,1735552.0
2025-09-10,BRACBANK,71.9,73.3,71.1,73.0,71.9,73.0,1077.0,105.466,1458867.0
2025-09-11,BRACBANK,73.5,78.0,71.6,78.0,73.5,71.9,798.0,69.946,961334.0
2025-09-12,BRACBANK,73.5,78.0,71.6,78.0,73.5,71.9,798.0,69.946,961334.0
2025-09-13,BRACBANK,73.5,78.0,71.6,78.0,73.5,71.9,798.0,69.946,961334.0
2025-09-14,BRACBANK,71.5,74.0,71.1,74.0,71.5,73.5,1152.0,51.814,720675.0
2025-09-15,BRACBANK,71.8,72.9,71.5,72.4,71.8,71.5,984.0,54.433,752906.0
2025-09-16,BRACBANK,71.5,72.3,71.2,71.9,71.5,71.8,890.0,64.983,906864.0
2025-09-17,BRACBANK,70.6,71.5,70.0,71.5,70.6,71.5,1284.0,135.886,1912321.0
2025-09-18,BRACBANK,70.4,71.2,70.0,70.4,70.5,70.6,1062.0,48.77,691758.0
2025-09-19,BRACBANK,70.4,71.2,70.0,70.4,70.5,70.6,1062.0,48.77,691758.0
2025-09-20,BRACBANK,70.4,71.2,70.0,70.4,70.5,70.6,1062.0,48.77,691758.0
2025-09-21,BRACBANK,70.6,71.4,70.3,71.0,70.6,70.5,913.0,62.657,883589.0
2025-09-22,BRACBANK,70.2,71.2,69.6,70.6,70.2,70.6,810.0,128.328,1828010.0
2025-09-23,BRACBANK,69.9,70.9,69.5,70.2,69.9,70.2,575.0,23.245,332700.0
2025-09-24,BRACBANK,69.7,70.1,69.5,69.5,69.7,69.9,753.0,48.332,693568.0
2025-09-25,BRACBANK,70.0,72.0,69.8,71.0,70.0,69.7,825.0,28.696,406804.0
2025-09-26,BRACBANK,70.0,72.0,69.8,71.0,70.0,69.7,825.0,28.696,406804.0
2025-09-27,BRACBANK,70.0,72.0,69.8,71.0,70.0,69.7,825.0,28.696,406804.0
2025-09-28,BRACBANK,69.6,70.4,69.3,70.0,69.6,70.0,878.0,21.782,312668.0
2025-09-29,BRACBANK,69.4,69.8,69.0,69.8,69.4,69.6,1045.0,193.901,2795442.0
2025-09-30,BRACBANK,69.5,70.1,69.3,69.6,69.5,69.4,998.0,45.565,654417.0
2025-10-01,BRACBANK,69.5,70.1,69.3,69.6,69.5,69.4,998.0,45.565,654417.0
2025-10-02,BRACBANK,69.5,70.1,69.3,69.6,69.5,69.4,998.0,45.565,654417.0
2025-10-03,BRACBANK,69.5,70.1,69.3,69.6,69.5,69.4,998.0,45.565,654417.0
2025-10-04,BRACBANK,69.5,70.1,69.3,69.6,69.5,69.4,998.0,45.565,654417.0
2025-10-05,BRACBANK,71.2,71.4,69.9,69.9,71.2,69.5,794.0,33.572,473081.0
2025-10-06,BRACBANK,70.9,72.7,70.3,71.1,70.9,71.2,754.0,57.079,799372.0
2025-10-07,BRACBANK,69.7,70.9,69.4,70.9,69.7,70.9,817.0,48.419,692894.0
2025-10-08,BRACBANK,69.6,70.1,69.4,69.7,69.6,69.7,613.0,39.471,566103.0
